"Title Export - Recommended Metadata
The following fields represent the fields that most trading partners are looking for.  This does not mean that you must have these fields but where appropriate we encourage you to populate your titles with as much relevant data as possible.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LatinX,,Forerunners: Ideas First,,,,978-1-5179-0905-5,12/10/2019  12:00:00 AM,Book,Paperback,"Milian, Claudia",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,10.00,,7.99,SOCIAL SCIENCE/Ethnic Studies/American/Hispanic American Studies,SOCIAL SCIENCE/Human Geography,SOCIAL SCIENCE/Minority Studies,Active,Available,5 x 7,.25,,116,,,,English,,,EAN13+5/Position Unspecified,Nationality is not enough to under,,Claudia Milian is associate professo,,,
,Furious Feminisms,Alternate Routes on Mad Max: Fury Road,Forerunners: Ideas First,,,,978-1-5179-0919-2,1/21/2020  12:00:00 AM,Book,Paperback,"Boylan, Alexis L.",Author,"Duane, Anna Mae",Author,"Gill, Michael",Author,"Gurr, Barbara",Author,Univ Of Minnesota Press,Univ Of Minnesota Press,10.00,,7.99,PERFORMING ARTS/Film/Genres/Action & Adventure,SOCIAL SCIENCE/Feminism & Feminist Theory,SOCIAL SCIENCE/Popular Culture,Active,Available, x,,,82,,,,English,,,/,A provocative peek into this comp,,Alexis L. Boylan is associate profess,,,
,Action at a Distance,,In Search of Media,,,,978-1-5179-1009-9,6/23/2020  12:00:00 AM,Book,Paperback,"Peters, John Durham",Author,"Sprenger, Florian",Author,"Vagt, Christina",Author,,,Meson Press,Meson Press,18.00,,14.99,SOCIAL SCIENCE/Media Studies,,,Active,Available,5 x 7,.5,,95,98,,,English,,,EAN13+5/Position Unspecified,How are human actions shaped b,,John Durham Peters is Maria Rosa M,,,
,Remote Warfare,New Cultures of Violence,,,,,978-1-5179-0747-1,10/27/2020  12:00:00 AM,Book,Hardcover,"Adelman, Rebecca A.",Editor,"Kieran, David",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,120.00,,103.00,SOCIAL SCIENCE/Anthropology/Cultural & Social,HISTORY/Military/Aviation,POLITICAL SCIENCE/Public Policy/Military Policy,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,2,,352,20,,,English,,12 B/W Illustrations,EAN13+5/,Considers how people have confr,,Rebecca A. Adelman is associate pr,,,
,Remote Warfare,New Cultures of Violence,,,,,978-1-5179-0748-8,10/27/2020  12:00:00 AM,Book,Paperback,"Adelman, Rebecca A.",Editor,"Kieran, David",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,30.00,,24.99,SOCIAL SCIENCE/Anthropology/Cultural & Social,HISTORY/Military/Aviation,POLITICAL SCIENCE/Public Policy/Military Policy,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,2,,352,20,,,English,,12 B/W Illustrations,EAN13+5/,Considers how people have confr,,Rebecca A. Adelman is associate pr,,,
,Lost Souls,,,,,,978-1-5179-0544-6,12/22/2020  12:00:00 AM,Book,Paperback,"Balzac, Honoré de",Author,"MacKenzie, Raymond N.",Translator,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,19.95,,16.99,FICTION/Classics,FICTION/Coming of Age,FICTION/Literary,Not Yet Published - Will Back Order,Not Yet Available,6 x 9,2,,536,20,,,English,,,EAN13+5/,The first new translation of Balzac,,Honoré de Balzac (1799–1850) work,,,
,Blackness in Morocco,Gnawa Identity through Music and Visual Culture,,,,,978-1-5179-0938-3,11/17/2020  12:00:00 AM,Book,Hardcover,"Becker, Cynthia J.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,120.00,,103.00,ART/African,SOCIAL SCIENCE/Black Studies (Global),HISTORY/Africa/North,Not Yet Published - Will Back Order,Not Yet Available,7 x 10,1.5,,304,20,,,English,,"72 B/W Illustrations, 12 Color Plates",EAN13+5/,A groundbreaking study of Blackn,,Cynthia J. Becker is associate profe,,,
,Blackness in Morocco,Gnawa Identity through Music and Visual Culture,,,,,978-1-5179-0939-0,11/17/2020  12:00:00 AM,Book,Paperback,"Becker, Cynthia J.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,30.00,,24.99,ART/African,SOCIAL SCIENCE/Black Studies (Global),HISTORY/Africa/North,Not Yet Published - Will Back Order,Not Yet Available,7 x 10,1.5,,304,20,,,English,,"72 B/W Illustrations, 12 Color Plates",EAN13+5/,A groundbreaking study of Blackn,,Cynthia J. Becker is associate profe,,,
,My Life in the Purple Kingdom,,,,,,978-1-5179-0927-7,9/22/2020  12:00:00 AM,Book,Trade Cloth,BrownMark,Author,"Uhrich, Cynthia M.",With,Questlove,Foreword by,,,Univ Of Minnesota Press,Univ Of Minnesota Press,22.95,,11.99,BIOGRAPHY & AUTOBIOGRAPHY/Music,MUSIC/Genres & Styles/Soul & R 'n B,BIOGRAPHY & AUTOBIOGRAPHY/Personal Memoirs,Not Yet Published - Will Back Order,Not Yet Available,5.375 x 8.25,1,,144,20,,,English,,18 Color Plates,EAN13+5/Position Unspecified,From the young Black teenager w,,BrownMark (Mark Brown) is an Ame,,,
,Gaian Systems,"Lynn Margulis, Neocybernetics, and the End of the Anthropocene",Posthumanities,,,,978-1-5179-0911-6,9/29/2020  12:00:00 AM,Book,Hardcover,"Clarke, Bruce",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,93.00,SCIENCE/Earth Sciences/General,SCIENCE/Life Sciences/Evolution,PHILOSOPHY/Movements/Critical Theory,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,336,20,,,English,,13 B/W Illustrations,EAN13+5/,A groundbreaking look at Gaia the,,Bruce Clarke is Paul Whitfield Horn ,,,
,Gaian Systems,"Lynn Margulis, Neocybernetics, and the End of the Anthropocene",Posthumanities,,,,978-1-5179-0912-3,9/29/2020  12:00:00 AM,Book,Paperback,"Clarke, Bruce",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,SCIENCE/Earth Sciences/General,SCIENCE/Life Sciences/Evolution,PHILOSOPHY/Movements/Critical Theory,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,336,20,,,English,,13 B/W Illustrations,EAN13+5/,A groundbreaking look at Gaia the,,Bruce Clarke is Paul Whitfield Horn ,,,
,Drawing the Sea Near,Satoumi and Coral Reef Conservation in Okinawa,,,,,978-1-5179-0661-0,11/3/2020  12:00:00 AM,Book,Hardcover,"Claus, C. Anne",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,93.00,SOCIAL SCIENCE/Ethnic Studies/Asian Studies,NATURE/Ecosystems & Habitats/Oceans & Seas,NATURE/Environmental Conservation & Protection,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,256,20,,,English,,16 B/W Illustrations,EAN13+5/,How Japanese coastal residents a,,C. Anne Claus is assistant professor ,,,
,Drawing the Sea Near,Satoumi and Coral Reef Conservation in Okinawa,,,,,978-1-5179-0662-7,11/3/2020  12:00:00 AM,Book,Paperback,"Claus, C. Anne",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,SOCIAL SCIENCE/Ethnic Studies/Asian Studies,NATURE/Ecosystems & Habitats/Oceans & Seas,NATURE/Environmental Conservation & Protection,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,256,20,,,English,,16 B/W Illustrations,EAN13+5/,How Japanese coastal residents a,,C. Anne Claus is assistant professor ,,,
,Clang,,Posthumanities,,,,978-0-8166-9150-0,12/29/2020  12:00:00 AM,Book,Hardcover,"Derrida, Jacques",Author,"Bennington, Geoffrey",Translator,"Wills, David",Translator,,,Univ Of Minnesota Press,Univ Of Minnesota Press,120.00,,103.00,PHILOSOPHY/Movements/Deconstruction,PHILOSOPHY/Criticism,,Not Yet Published - Will Back Order,Not Yet Available,9.5 x 9.5,1.5,,312,20,,,English,,2 B/W Illustrations,EAN13+5/,A new translation of Derrida’s gro,,Jacques Derrida (1930–2004) was D,,,
,Clang,,Posthumanities,,,,978-0-8166-9152-4,12/29/2020  12:00:00 AM,Book,Paperback,"Derrida, Jacques",Author,"Bennington, Geoffrey",Translator,"Wills, David",Translator,,,Univ Of Minnesota Press,Univ Of Minnesota Press,40.00,,32.99,PHILOSOPHY/Movements/Deconstruction,PHILOSOPHY/Criticism,,Not Yet Published - Will Back Order,Not Yet Available,9.5 x 9.5,1.5,,312,20,,,English,,2 B/W Illustrations,EAN13+5/,A new translation of Derrida’s gro,,Jacques Derrida (1930–2004) was D,,,
The,Journal of Otto Peltonen,A Finnish Immigrant Story,,,,,978-1-5179-1046-4,8/18/2020  12:00:00 AM,Book,Paperback,"Durbin, William",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,9.95,,7.99,JUVENILE FICTION/Historical/United States/20th Century,JUVENILE FICTION/Social Themes/Emigration & Immigration,,Active,Available,5.25 x 7.5,1,,176,56,9  to 12,4 to 6,English,,17 B/W Illustrations,EAN13+5/,A portrait of the Finnish immigran,,William Durbin is a writer and former ,,,
,American Gospel,A Novel,,,,,978-1-5179-1054-9,10/27/2020  12:00:00 AM,Book,Trade Cloth,"Enger, Lin",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,24.95,,,FICTION/Literary,FICTION/Small Town & Rural,,Not Yet Published - Will Back Order,Not Yet Available,6 x 9,1,,248,20,,,English,,,EAN13+5/,Radically personal and quintessen,,Lin Enger has published two previou,,,
,Undiscovered Country,A Novel,,,,,978-1-5179-1052-5,10/13/2020  12:00:00 AM,Book,Paperback,"Enger, Lin",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,16.95,,,FICTION/Literary,FICTION/Small Town & Rural,,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.25,1.5,,320,20,,,English,,,EAN13+5/,Now in paperback—a bold reinven,,Lin Enger is author of American Gos,,,
The,Range Eternal,,,,,,978-1-5179-1098-3,10/20/2020  12:00:00 AM,Book,Trade Cloth,"Erdrich, Louise",Author,"Johnson, Steve",Illustrator,"Fancher, Lou",Illustrator,,,Univ Of Minnesota Press,Univ Of Minnesota Press,17.95,,,JUVENILE FICTION/People & Places/United States/Native American,,,Not Yet Published - Will Back Order,Not Yet Available,10 x 10,1,,32,20,5  to 9,K to 4,English,,,EAN13+5/,The story of a girlhood lived in the ,,Louise Erdrich is a member of the T,,,
The,Computer's Voice,From Star Trek to Siri,,,,,978-1-5179-0975-8,12/22/2020  12:00:00 AM,Book,Hardcover,"Faber, Liz W.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,93.00,PERFORMING ARTS/Film/Genres/Science Fiction & Fantasy,COMPUTERS/Voice Search & Digital Assistants,SOCIAL SCIENCE/Gender Studies,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,256,20,,,English,,,EAN13+5/,A deconstruction of gender throug,,Liz W. Faber is the Chair of Arts & S,,,
The,Computer's Voice,From Star Trek to Siri,,,,,978-1-5179-0976-5,12/22/2020  12:00:00 AM,Book,Paperback,"Faber, Liz W.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,PERFORMING ARTS/Film/Genres/Science Fiction & Fantasy,COMPUTERS/Voice Search & Digital Assistants,SOCIAL SCIENCE/Gender Studies,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,256,20,,,English,,,EAN13+5/,A deconstruction of gender throug,,Liz W. Faber is the Chair of Arts & S,,,
,Intolerable,Writings from Michel Foucault and the Prisons Information Group (1970–1980),,,,,978-1-5179-0234-6,12/29/2020  12:00:00 AM,Book,Hardcover,"Foucault, Michel",Author,Prisons Information Group,Author,"Thompson, Kevin",Editor,"Zurn, Perry",Editor,Univ Of Minnesota Press,Univ Of Minnesota Press,140.00,,116.00,SOCIAL SCIENCE/Penology,PHILOSOPHY/Criticism,PHILOSOPHY/Political,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,2,,456,20,,,English,,5 B/W Illustrations,EAN13+5/,A groundbreaking collection of wr,,Michel Foucault (1926–1984) was a ,,,
,Intolerable,Writings from Michel Foucault and the Prisons Information Group (1970–1980),,,,,978-1-5179-0235-3,12/29/2020  12:00:00 AM,Book,Paperback,"Foucault, Michel",Author,Prisons Information Group,Author,"Thompson, Kevin",Editor,"Zurn, Perry",Editor,Univ Of Minnesota Press,Univ Of Minnesota Press,35.00,,28.99,SOCIAL SCIENCE/Penology,PHILOSOPHY/Criticism,PHILOSOPHY/Political,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,2,,456,20,,,English,,5 B/W Illustrations,EAN13+5/,A groundbreaking collection of wr,,Michel Foucault (1926–1984) was a ,,,
A,Silvan Tomkins Handbook,Foundations for Affect Theory,,,,,978-0-8166-7999-7,8/4/2020  12:00:00 AM,Book,Hardcover,"Frank, Adam J.",Author,"Wilson, Elizabeth A.",Author,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,80.00,,66.00,PSYCHOLOGY/Emotions,PSYCHOLOGY/Personality,SOCIAL SCIENCE/Sociology/Social Theory,Active,Available,5.5 x 8.5,1,,200,20,,,English,,2 B/W Illustrations,EAN13+5/,An accessible guide to the work o,,Adam J. Frank is professor of Englis,,,
A,Silvan Tomkins Handbook,Foundations for Affect Theory,,,,,978-0-8166-8000-9,8/4/2020  12:00:00 AM,Book,Paperback,"Frank, Adam J.",Author,"Wilson, Elizabeth A.",Author,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,20.00,,16.99,PSYCHOLOGY/Emotions,PSYCHOLOGY/Personality,SOCIAL SCIENCE/Sociology/Social Theory,Active,Available,5.5 x 8.5,1,,200,56,,,English,,2 B/W Illustrations,EAN13+5/,An accessible guide to the work o,,Adam J. Frank is professor of Englis,,,
,Black Food Matters,Racial Justice in the Wake of Food Justice,,,,,978-1-5179-0813-3,10/27/2020  12:00:00 AM,Book,Hardcover,"Garth, Hanna",Editor,"Reese, Ashanté M.",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,112.00,,93.00,SOCIAL SCIENCE/Ethnic Studies/American/African American Studies,SOCIAL SCIENCE/Agriculture & Food (see also POLITICAL SCIENCE/Public Policy/Agriculture & Food Policy),SOCIAL SCIENCE/Discrimination,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,256,20,,,English,,6 B/W Illustrations,EAN13+5/,An in-depth look at Black food and ,,Hanna Garth is assistant professor o,,,
,Black Food Matters,Racial Justice in the Wake of Food Justice,,,,,978-1-5179-0814-0,10/27/2020  12:00:00 AM,Book,Paperback,"Garth, Hanna",Editor,"Reese, Ashanté M.",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,28.00,,22.99,SOCIAL SCIENCE/Ethnic Studies/American/African American Studies,SOCIAL SCIENCE/Agriculture & Food (see also POLITICAL SCIENCE/Public Policy/Agriculture & Food Policy),SOCIAL SCIENCE/Discrimination,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,256,20,,,English,,6 B/W Illustrations,EAN13+5/,An in-depth look at Black food and ,,Hanna Garth is assistant professor o,,,
,Acid Revival,The Psychedelic Renaissance and the Quest for Medical Legitimacy,,,,,978-1-5179-0671-9,7/21/2020  12:00:00 AM,Book,Hardcover,"Giffort, Danielle",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,100.00,,83.00,SOCIAL SCIENCE/Anthropology/Cultural & Social,MEDICAL/History,HISTORY/United States/20th Century,Active,Available,5.5 x 8.5,1,,232,20,,,English,,10 B/W Illustrations,EAN13+5/,A vivid analysis of the history and ,,Danielle Giffort is assistant professo,,,
,Acid Revival,The Psychedelic Renaissance and the Quest for Medical Legitimacy,,,,,978-1-5179-0672-6,7/21/2020  12:00:00 AM,Book,Paperback,"Giffort, Danielle",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,20.99,SOCIAL SCIENCE/Anthropology/Cultural & Social,MEDICAL/History,HISTORY/United States/20th Century,Active,Available,5.5 x 8.5,1,,232,38,,,English,,10 B/W Illustrations,EAN13+5/,A vivid analysis of the history and ,Danielle Giffort examines how a new ,Danielle Giffort is assistant professo,,,
The,"Fall of America Journals, 1965–1971",,,,,,978-0-8166-9963-6,11/10/2020  12:00:00 AM,Book,Trade Cloth,"Ginsberg, Allen",Author,"Schumacher, Michael",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,34.95,,,LITERARY COLLECTIONS/Diaries & Journals,POETRY/American/General,,Not Yet Published - Will Back Order,Not Yet Available,6.125 x 9.25,2,1,400,20,,,English,,35 B/W Illustrations,EAN13+5/,An autobiographical journey throu,,Allen Ginsberg (1926–1997) was bo,,,
,Nellie Francis,Fighting for Racial Justice and Women's Equality in Minnesota,,,,,978-1-5179-1070-9,1/5/2021  12:00:00 AM,Book,Paperback,"Green, William D.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,22.95,,11.99,"BIOGRAPHY & AUTOBIOGRAPHY/Cultural, Ethnic & Regional/African American & Black",HISTORY/Women,"HISTORY/United States/State & Local/Midwest (IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI)",Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.25,1.5,,304,20,,,English,,35 B/W Illustrations,EAN13+5/,The life and work of an African Am,,William D. Green is professor of hist,,,
,Fix What You Can,Schizophrenia and a Lawmaker's Fight for Her Son,,,,,978-1-5179-0959-8,10/6/2020  12:00:00 AM,Book,Paperback,"Greiling, Mindy",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,19.95,,16.99,PSYCHOLOGY/Psychopathology/Schizophrenia,BIOGRAPHY & AUTOBIOGRAPHY/Political,BIOGRAPHY & AUTOBIOGRAPHY/Medical (incl. Patients),Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.25,1,,232,20,,,English,,,EAN13+5/,One mother’s fight to support her ,,Mindy Greiling was a member of the ,,,
,Ends of Cinema,,21st Century Studies,,,,978-1-5179-1057-0,12/29/2020  12:00:00 AM,Book,Hardcover,"Grusin, Richard",Editor,"Szczepaniak-Gillece, Jocelyn",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,112.00,,93.00,PERFORMING ARTS/Film/History & Criticism,SOCIAL SCIENCE/Media Studies,,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,248,20,,,English,,"24 B/W Illustrations, 15 Color Plates",EAN13+5/,At the dawn of the digital era in the f,,Richard Grusin is director of the Cen,,,
,Ends of Cinema,,21st Century Studies,,,,978-1-5179-1058-7,12/29/2020  12:00:00 AM,Book,Paperback,"Grusin, Richard",Editor,"Szczepaniak-Gillece, Jocelyn",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,28.00,,22.99,PERFORMING ARTS/Film/History & Criticism,SOCIAL SCIENCE/Media Studies,,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,248,20,,,English,,"24 B/W Illustrations, 15 Color Plates",EAN13+5/,At the dawn of the digital era in the f,,Richard Grusin is director of the Cen,,,
,Shaving the Beasts,Wild Horses and Ritual in Spain,,,,,978-1-5179-0473-9,11/17/2020  12:00:00 AM,Book,Hardcover,"Hartigan Jr., John",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,100.00,,83.00,SOCIAL SCIENCE/Anthropology/Cultural & Social,PHILOSOPHY/Social,HISTORY/Europe/Spain & Portugal,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,272,20,,,English,,54 B/W Illustrations,EAN13+5/,A vivid first-person study of a noto,,John Hartigan Jr. is professor in the ,,,
,Shaving the Beasts,Wild Horses and Ritual in Spain,,,,,978-1-5179-0474-6,11/17/2020  12:00:00 AM,Book,Paperback,"Hartigan Jr., John",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,24.95,,20.99,SOCIAL SCIENCE/Anthropology/Cultural & Social,PHILOSOPHY/Social,HISTORY/Europe/Spain & Portugal,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,272,20,,,English,,54 B/W Illustrations,EAN13+5/,A vivid first-person study of a noto,,John Hartigan Jr. is professor in the ,,,
,Black Queer Flesh,Rejecting Subjectivity in the African American Novel,,,,,978-1-5179-1005-1,1/5/2021  12:00:00 AM,Book,Hardcover,"Henry, Alvin J.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,93.00,LITERARY CRITICISM/American/African American,LITERARY CRITICISM/LGBT,SOCIAL SCIENCE/Discrimination,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,264,20,,,English,,1 B/W Illustration,EAN13+5/,A groundbreaking examination of ,,Alvin J. Henry is assistant professor ,,,
,Black Queer Flesh,Rejecting Subjectivity in the African American Novel,,,,,978-1-5179-1006-8,1/5/2021  12:00:00 AM,Book,Paperback,"Henry, Alvin J.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,LITERARY CRITICISM/American/African American,LITERARY CRITICISM/LGBT,SOCIAL SCIENCE/Discrimination,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,264,20,,,English,,1 B/W Illustration,EAN13+5/,A groundbreaking examination of ,,Alvin J. Henry is assistant professor ,,,
,Infrastructures of Apocalypse,American Literature and the Nuclear Complex,,,,,978-1-5179-0873-7,10/13/2020  12:00:00 AM,Book,Hardcover,"Hurley, Jessica",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,93.00,LITERARY CRITICISM/American/General,LITERARY CRITICISM/Modern/20th Century,LITERARY CRITICISM/Modern/21st Century,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,272,20,,,English,,2 B/W Illustrations,EAN13+5/,A new approach to the vast nuclea,,Jessica Hurley is assistant professo,,,
,Infrastructures of Apocalypse,American Literature and the Nuclear Complex,,,,,978-1-5179-0874-4,10/13/2020  12:00:00 AM,Book,Paperback,"Hurley, Jessica",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,LITERARY CRITICISM/American/General,LITERARY CRITICISM/Modern/20th Century,LITERARY CRITICISM/Modern/21st Century,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,272,20,,,English,,2 B/W Illustrations,EAN13+5/,A new approach to the vast nuclea,,Jessica Hurley is assistant professo,,,
,Pulses of Abstraction,Episodes from a History of Animation,,,,,978-0-8166-8523-3,12/15/2020  12:00:00 AM,Book,Hardcover,"Johnston, Andrew R.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,120.00,,103.00,PERFORMING ARTS/Film/Genres/Animated,PERFORMING ARTS/Film/History & Criticism,ART/Film & Video,Not Yet Published - Will Back Order,Not Yet Available,6 x 8,1.5,,280,20,,,English,,"52 B/W Illustrations, 12 Color Plates",EAN13+5/,Reshapes the history of abstract a,,Andrew R. Johnston is associate pro,,,
,Pulses of Abstraction,Episodes from a History of Animation,,,,,978-0-8166-8529-5,12/15/2020  12:00:00 AM,Book,Paperback,"Johnston, Andrew R.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,30.00,,24.99,PERFORMING ARTS/Film/Genres/Animated,PERFORMING ARTS/Film/History & Criticism,ART/Film & Video,Not Yet Published - Will Back Order,Not Yet Available,6 x 8,1.5,,280,20,,,English,,"52 B/W Illustrations, 12 Color Plates",EAN13+5/,Reshapes the history of abstract a,,Andrew R. Johnston is associate pro,,,
,Undoing Networks,,In Search of Media,,,,978-1-5179-0669-6,2/16/2021  12:00:00 AM,Book,Paperback,"Karppi, Tero",Author,"Stäheli, Urs",Author,"Wieghorst, Clara",Author,"Zierott, Lea",Author,Meson Press,Meson Press,18.00,,14.99,SOCIAL SCIENCE/Media Studies,,,Not Yet Published - Will Back Order,Not Yet Available,5 x 7,1,1,126,20,,,English,,,EAN13+5/,Exploring and conceptualizing pra,,Tero Karppi is assistant professor at ,,,
,Arc of the Journeyman,Afghan Migrants in England,Muslim International,,,,978-1-5179-0961-1,1/5/2021  12:00:00 AM,Book,Hardcover,"Khan, Nichola",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,93.00,SOCIAL SCIENCE/Anthropology/Cultural & Social,SOCIAL SCIENCE/Emigration & Immigration,SOCIAL SCIENCE/Ethnic Studies/Asian Studies,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,288,20,,,English,,2 B/W Illustrations,EAN13+5/,A monumental account of one mig,,Nichola Khan is a reader in the Scho,,,
,Arc of the Journeyman,Afghan Migrants in England,Muslim International,,,,978-1-5179-0962-8,1/5/2021  12:00:00 AM,Book,Paperback,"Khan, Nichola",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,SOCIAL SCIENCE/Anthropology/Cultural & Social,SOCIAL SCIENCE/Emigration & Immigration,SOCIAL SCIENCE/Ethnic Studies/Asian Studies,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,288,20,,,English,,2 B/W Illustrations,EAN13+5/,A monumental account of one mig,,Nichola Khan is a reader in the Scho,,,
,Synthesis,Lost and Found in America: The Art of Vesna Kittelson,,,,,978-1-890434-94-6,5/12/2020  12:00:00 AM,Book,Trade Cloth,"Kittelson, Vesna",Author,"King, Lyndel",Foreword,,,,,Afton Historical Society Press,Afton Historical Society Press,39.95,,32.99,ART/Individual Artists/Monographs,ART/Individual Artists/Artists' Books,ART/History/Contemporary (1945-),Active,Available,9.5 x 10,1,1,144,13,,,English,,77 Color Plates,EAN13+5/,A vibrant review of the internation,,Vesna Kittelson was a member of th,,,
,Chasing World-Class Urbanism,Global Policy versus Everyday Survival in Buenos Aires,Globalization and Community,,,,978-1-5179-0881-2,7/14/2020  12:00:00 AM,Book,Hardcover,"Lederman, Jacob",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,112.00,,93.00,SOCIAL SCIENCE/Sociology/Urban,POLITICAL SCIENCE/Public Policy/City Planning & Urban Development,,Active,Available,5.5 x 8.5,1.5,,272,20,,,English,,"37 B/W Illustrations, 2 Tables, 3 Maps",EAN13+5/,Questions increasingly dominant ,,Jacob Lederman is assistant profess,,,
,Chasing World-Class Urbanism,Global Policy versus Everyday Survival in Buenos Aires,Globalization and Community,,,,978-1-5179-0882-9,7/14/2020  12:00:00 AM,Book,Paperback,"Lederman, Jacob",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,28.00,,22.99,SOCIAL SCIENCE/Sociology/Urban,POLITICAL SCIENCE/Public Policy/City Planning & Urban Development,,Active,Available,5.5 x 8.5,1.5,,272,36,,,English,,"37 B/W Illustrations, 2 Tables, 3 Maps",EAN13+5/,Questions increasingly dominant ,,Jacob Lederman is assistant profess,,,
,Scammer's Yard,The Crime of Black Repair in Jamaica,,,,,978-1-5179-0997-0,10/27/2020  12:00:00 AM,Book,Hardcover,"Lewis, Jovan Scott",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,93.00,SOCIAL SCIENCE/Anthropology/Cultural & Social,SOCIAL SCIENCE/Developing & Emerging Countries,SOCIAL SCIENCE/Race & Ethnic Relations,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,216,20,,,English,,,EAN13+5/,Tells the story of Jamaican “scam,,Jovan Scott Lewis is assistant profes,,,
